"prt";"aasta";"kord";"mxkord";"kordev";"rinnv";"puu";"pl";"asim";"kaug";"d";"h";"rikked";"raadius";"hp";"v"
558;1996;1;5;5;"1";49;"KS";189;6,4;8,4;NA;NA;7;11,8019150078095;0,0299539056018725
558;2001;2;5;5;"1";49;"KS";189;6,4;9,45;NA;NA;7;13,1931510729716;0,0428377629642177
558;2006;3;5;5;"1";49;"KS";189;6,4;9,85;NA;NA;10;14,8068362461056;0,0525265483172686
558;2011;4;5;5;"1";49;"KS";189;6,4;10,2;NA;NA;10;15,7960365894007;0,0602092022644055
558;2016;5;5;5;"1";49;"KS";189;6,4;10,35;NA;NA;10;17,0441008693282;0,0670303153752977
558;1996;1;5;5;"1";50;"KS";201;6,4;17,3;16;NA;7;15,6850634794155;0,170841494793265
558;2001;2;5;5;"1";50;"KS";201;6,4;18,75;17,4;NA;7;17,1385105327232;0,218529982234417
558;2006;3;5;5;"1";50;"KS";201;6,4;19,6;18;NA;10;18,7033085887766;0,259720601600284
558;2011;4;5;5;"1";50;"KS";201;6,4;20,5;19,4;NA;10;20,2179413537038;0,306107955050744
558;2016;5;5;5;"1";50;"KS";201;6,4;21,85;24,5;NA;10;24,7546890448222;0,422532191024205
558;1996;1;5;5;"1";51;"KS";205;6,5;10,15;NA;NA;7;12,9274798135557;0,048424273226547
558;2001;2;5;5;"1";51;"KS";205;6,5;10,65;NA;NA;7;13,9629815794418;0,0577698338609788
558;2006;3;5;5;"1";51;"KS";205;6,5;10,65;NA;NA;10;15,3149477846696;0,0635396610163566
558;2011;4;5;5;"1";51;"KS";205;6,5;11;NA;NA;10;16,3440183165609;0,072422517866878
558;2016;5;5;5;"1";51;"KS";205;6,5;11,3;NA;NA;10;18,0213854998056;0,0843766453571139
558;1996;1;5;4;"1";52;"KS";205;3,2;4,25;NA;NA;7;7,54800514855956;0,00383841015687888
558;2001;2;5;4;"1";52;"KS";205;3,2;4,35;NA;NA;7;7,92625190042087;0,00438848295071486
558;2006;3;5;4;"1";52;"KS";205;3,2;4,15;NA;NA;10;8,67112606628637;0,00451855615477043
558;2011;4;5;4;"1";52;"KS";205;3,2;4,3;NA;NA;10;9,05378861693548;0,00522623057265313
558;2016;5;5;4;"M";52;"KS";205;3,2;NA;NA;NA;10;NA;NA
558;1996;1;5;4;"1";53;"KS";206;6,1;6,8;NA;NA;7;10,4885904106686;0,0169723455803714
558;2001;2;5;4;"1";53;"KS";206;6,1;6,6;NA;NA;7;10,7597865743367;0,0164314325803387
558;2006;3;5;4;"1";53;"KS";206;6,1;6,45;NA;NA;10;11,8497465650666;0,0175345702802076
558;2011;4;5;4;"1";53;"KS";206;6,1;6,7;NA;NA;10;12,5463544124986;0,0202351421331155
558;2016;5;5;4;"T";53;"KS";206;6,1;NA;4,2;NA;10;NA;NA
558;1996;1;5;5;"1";54;"KU";212;6,2;11,15;NA;"10";7;11,2309549431836;0,0584868387664646
558;2001;2;5;5;"1";54;"KU";212;6,2;12,6;NA;"10N";7;12,6908251518982;0,0825305372658863
558;2006;3;5;5;"1";54;"KU";212;6,2;13,7;NA;"10N";10;13,7376650714216;0,104186675585252
558;2011;4;5;5;"1";54;"KU";212;6,2;14,5;NA;"10N";10;14,466190194772;0,121853493642452
558;2016;5;5;5;"1";54;"KU";212;6,2;16,55;NA;"10N";10;12,4817999338926;0,140039191272381
558;1996;1;5;2;"2";55;"LM";220;2,9;8,3;NA;NA;7;NA;NA
558;2001;2;5;2;"2";55;"LM";220;2,9;8,4;NA;NA;7;NA;NA
558;2006;3;5;2;"T";55;"LM";220;2,9;NA;NA;NA;10;NA;NA
558;2011;4;5;2;"Xsurn";55;"LM";220;2,9;NA;NA;NA;10;NA;NA
558;2016;5;5;2;"Xsurn";55;"LM";220;2,9;NA;NA;NA;10;NA;NA
558;1996;1;5;2;"2";56;"KS";220;2,7;2,35;NA;NA;7;NA;NA
558;2001;2;5;2;"2";56;"KS";220;2,7;2,35;NA;NA;7;NA;NA
558;2006;3;5;2;"S";56;"KS";220;2,7;NA;NA;NA;10;NA;NA
558;2011;4;5;2;"S";56;"KS";220;2,7;NA;NA;NA;10;NA;NA
558;2016;5;5;2;"M";56;"KS";220;2,7;NA;NA;NA;10;NA;NA
558;1996;1;5;5;"1";57;"LM";221;2,6;12,2;NA;NA;7;12,3630497250127;0,0732474564317362
558;2001;2;5;5;"1";57;"LM";221;2,6;13,25;NA;NA;7;13,2308391641923;0,0910341120810038
558;2006;3;5;5;"1";57;"LM";221;2,6;14,2;NA;NA;10;16,8943946697507;0,12909996446065
558;2011;4;5;5;"1";57;"LM";221;2,6;15,3;NA;NA;10;17,7455063656724;0,156416531333855
558;2016;5;5;5;"1";57;"LM";221;2,6;16,35;NA;NA;10;20,784434054768;0,206213487221383
558;1996;1;5;5;"1";58;"LM";224;3,1;14,25;NA;NA;7;12,4504314209255;0,0995510041204528
558;2001;2;5;5;"1";58;"LM";224;3,1;15,6;NA;NA;7;13,7502722187614;0,129474251205024
558;2006;3;5;5;"1";58;"LM";224;3,1;17,2;NA;NA;10;17,0335276373226;0,190124206579428
558;2011;4;5;5;"1";58;"LM";224;3,1;18,5;NA;NA;10;17,8904493521478;0,229812065523582
558;2016;5;5;5;"1";58;"LM";224;3,1;19,75;NA;NA;10;21,0262254541414;0,304137930574663
558;1996;1;5;5;"1";59;"LM";225;3,5;13;NA;NA;7;12,4003166097663;0,0830304912589136
558;2001;2;5;5;"1";59;"LM";225;3,5;13,6;NA;NA;7;13,3175042244616;0,0963132681681264
558;2006;3;5;5;"1";59;"LM";225;3,5;14,15;NA;NA;10;16,8915929429136;0,128183090631647
558;2011;4;5;5;"1";59;"LM";225;3,5;15,2;NA;NA;10;17,7400269146718;0,154350665466356
558;2016;5;5;5;"1";59;"LM";225;3,5;16,05;NA;NA;10;20,7584195709779;0,198488813997134
558;1996;1;5;5;"1";60;"LM";228;2,5;12,3;13,3;NA;7;12,3679636222509;0,074436613257649
558;2001;2;5;5;"1";60;"LM";228;2,5;12,65;13,2;NA;7;13,073283803116;0,0823466566759895
558;2006;3;5;5;"1";60;"LM";228;2,5;13;17,5;NA;10;16,8214246381191;0,108001649187622
558;2011;4;5;5;"1";60;"LM";228;2,5;13,3;18,3;NA;10;17,6208674310493;0,117721585352728
558;2016;5;5;5;"1";60;"LM";228;2,5;13,9;24,5;NA;10;20,5409509823997;0,147473664929561
558;1996;1;5;5;"1";61;"KU";233;4;4,05;NA;NA;7;3,39156635184394;0,0032499725577088
558;2001;2;5;5;"1";61;"KU";233;4;4,8;NA;NA;7;4,16322724188817;0,00503983790693397
558;2006;3;5;5;"1";61;"KU";233;4;4,7;NA;NA;10;4,05702351594855;0,00476788483842899
558;2011;4;5;5;"1";61;"KU";233;4;5,25;NA;NA;10;4,65092219165732;0,00640005511164665
558;2016;5;5;5;"1";61;"KU";233;4;5,25;NA;NA;10;8,60789404680726;0,0105348218612465
558;1996;1;5;5;"1";62;"LM";236;3,2;14,85;NA;NA;7;12,4715797852051;0,108015626062705
558;2001;2;5;5;"1";62;"LM";236;3,2;15,6;NA;NA;7;13,7502722187614;0,129474251205024
558;2006;3;5;5;"1";62;"LM";236;3,2;16,45;NA;NA;10;17,0033623562384;0,173759387287371
558;2011;4;5;5;"1";62;"LM";236;3,2;17,2;NA;NA;10;17,8378749765997;0,198290468480716
558;2016;5;5;5;"1";62;"LM";236;3,2;18,05;NA;NA;10;20,916223298936;0,252791462596931
558;1996;1;5;5;"1";63;"LM";236;3,7;15;12;NA;7;12,4766103795972;0,110185982885391
558;2001;2;5;5;"1";63;"LM";236;3,7;15,3;13,2;NA;7;13,6913818322089;0,124174853927341
558;2006;3;5;5;"1";63;"LM";236;3,7;15,4;16,5;NA;10;16,9563491917601;0,152090462400837
558;2011;4;5;5;"1";63;"LM";236;3,7;15,95;17,8;NA;10;17,7795023602128;0,17018109283879
558;2016;5;5;5;"1";63;"LM";236;3,7;17,55;17,9;NA;10;20,8799942011319;0,238597075070365
558;1996;1;5;5;"1";64;"LM";240;2,9;13,75;NA;NA;7;12,4314435088949;0,0927621336621962
558;2001;2;5;5;"1";64;"LM";240;2,9;14,6;NA;NA;7;13,546167647109;0,112256217018974
558;2006;3;5;5;"1";64;"LM";240;2,9;15,7;NA;NA;10;16,9704034925235;0,158133749491049
558;2011;4;5;5;"1";64;"LM";240;2,9;16,8;NA;NA;10;17,8201117051585;0,189060820181736
558;2016;5;5;5;"1";64;"LM";240;2,9;17,9;NA;NA;10;20,9055578147417;0,248489834225924
558;1996;1;5;5;"1";65;"LM";239;3,5;14;NA;NA;7;12,441101607879;0,0961264576565567
558;2001;2;5;5;"1";65;"LM";239;3,5;15,3;NA;NA;7;13,6913818322089;0,124174853927341
558;2006;3;5;5;"1";65;"LM";239;3,5;16,25;NA;NA;10;16,994861968595;0,169520275505704
558;2011;4;5;5;"1";65;"LM";239;3,5;17,05;NA;NA;10;17,8313084566358;0,194803469846468
558;2016;5;5;5;"1";65;"LM";239;3,5;18,15;NA;NA;10;20,9232398989975;0,25567983984338
558;1996;1;5;5;"1";66;"KU";230;4,2;6,65;NA;NA;7;6,23189101753016;0,0131640272419041
558;2001;2;5;5;"1";66;"KU";230;4,2;7,8;NA;NA;7;7,552081062407;0,0209358400700447
558;2006;3;5;5;"1";66;"KU";230;4,2;8,55;NA;NA;10;8,40501412404004;0,0273200639282001
558;2011;4;5;5;"1";66;"KU";230;4,2;9,7;NA;NA;10;9,6844512133153;0,0393043819009187
558;2016;5;5;5;"1";66;"KU";230;4,2;10,4;NA;NA;10;11,1877617004077;0,0507619672121377
558;1996;1;5;5;"1";67;"KS";239;5,9;9,3;10,5;NA;7;12,4148119237508;0,0388927440600161
558;2001;2;5;5;"1";67;"KS";239;5,9;10,35;11,9;NA;7;13,7815355854283;0,053823401592794
558;2006;3;5;5;"1";67;"KS";239;5,9;10,85;12,4;NA;10;15,4338039522305;0,0664593866302015
558;2011;4;5;5;"1";67;"KS";239;5,9;11,05;13;NA;10;16,3764693724727;0,0732241210712326
558;2016;5;5;5;"1";67;"KS";239;5,9;10,95;13,7;NA;10;17,6721123985244;0,0777395481849138
558;1996;1;5;4;"1";68;"KS";241;3,7;7,55;NA;NA;7;11,1443017535629;0,0225957470049924
558;2001;2;5;4;"1";68;"KS";241;3,7;7,65;NA;NA;7;11,7758191180645;0,0246878667751806
558;2006;3;5;4;"1";68;"KS";241;3,7;7,7;NA;NA;10;13,1198517125391;0,0281875556261284
558;2011;4;5;4;"1";68;"KS";241;3,7;7,8;NA;NA;10;13,750740588101;0,030453157686696
558;2016;5;5;4;"T";68;"KS";241;3,7;NA;2,4;NA;10;NA;NA
558;1996;1;5;4;"1";69;"KS";243;5,1;6,65;NA;NA;7;10,3478659581746;0,0159448877408069
558;2001;2;5;4;"1";69;"KS";243;5,1;6,65;NA;NA;7;10,8119559648871;0,0167860276687873
558;2006;3;5;4;"1";69;"KS";243;5,1;6,55;NA;NA;10;11,9612023113146;0,0182929754000463
558;2011;4;5;4;"1";69;"KS";243;5,1;6,85;NA;NA;10;12,7228601869364;0,0215031805361402
558;2016;5;5;4;"S";69;"KS";243;5,1;NA;NA;NA;10;NA;NA
558;1996;1;5;5;"1";70;"KU";273;4,6;5;NA;NA;7;4,37813754811013;0,00561634927599894
558;2001;2;5;5;"1";70;"KU";273;4,6;6,65;NA;NA;7;6,23189101753016;0,0131640272419041
558;2006;3;5;5;"1";70;"KU";273;4,6;8;NA;NA;10;7,78057960875557;0,0225325227837185
558;2011;4;5;5;"1";70;"KU";273;4,6;9,6;NA;NA;10;9,57487685214432;0,0381522749870102
558;2016;5;5;5;"1";70;"KU";273;4,6;10,9;NA;NA;10;11,3363149564352;0,0563382271985451
558;1996;1;5;1;"2";71;"KS";301;1,3;3,15;9,5;NA;7;NA;NA
558;2001;2;5;1;"S";71;"KS";301;1,3;NA;NA;NA;7;NA;NA
558;2006;3;5;1;"S";71;"KS";301;1,3;NA;NA;NA;10;NA;NA
558;2011;4;5;1;"S";71;"KS";301;1,3;NA;NA;NA;10;NA;NA
558;2016;5;5;1;"M";71;"KS";301;1,3;NA;NA;NA;10;NA;NA
558;1996;1;5;5;"1";72;"KS";305;6,4;11,35;13;NA;7;13,5606276000246;0,0636891542801086
558;2001;2;5;5;"1";72;"KS";305;6,4;12,7;14,7;NA;7;15,0405493568389;0,0885596065623448
558;2006;3;5;5;"1";72;"KS";305;6,4;13,4;17,3;NA;10;16,7176562663934;0,109537741735482
558;2011;4;5;5;"1";72;"KS";305;6,4;14,5;18,6;NA;10;18,2140105721528;0,139448943389122
558;2016;5;5;5;"1";72;"KS";305;6,4;15,85;22,2;NA;10;21,6532223159071;0,197194413150889
558;1996;1;5;2;"1";73;"KS";312;1,5;5,85;NA;NA;7;9,53654927600119;0,0110085446388194
558;2001;2;5;2;"1";73;"KS";312;1,5;6;NA;NA;7;10,1008350460379;0,0124747191989192
558;2006;3;5;2;"T";73;"KS";312;1,5;NA;NA;NA;10;NA;NA
558;2011;4;5;2;"Xsurn";73;"KS";312;1,5;NA;NA;NA;10;NA;NA
558;2016;5;5;2;"Xsurn";73;"KS";312;1,5;NA;NA;NA;10;NA;NA
558;1996;1;5;5;"1";74;"KS";312;1,9;8,75;NA;NA;7;12,0496416835902;0,0332894788294526
558;2001;2;5;5;"1";74;"KS";312;1,9;10,8;NA;NA;7;14,0511716021914;0,0597965004477238
558;2006;3;5;5;"1";74;"KS";312;1,9;11,55;NA;NA;10;15,8266763514026;0,0772035042081918
558;2011;4;5;5;"1";74;"KS";312;1,9;12,5;NA;NA;10;17,2371805306337;0,0984336242760749
558;2016;5;5;5;"1";74;"KS";312;1,9;14,35;NA;NA;10;20,6165833136047;0,154518141721181
558;1996;1;5;4;"1";75;"KS";315;3,2;6,25;NA;NA;7;9,95550072844313;0,0133626126273354
558;2001;2;5;4;"1";75;"KS";315;3,2;6,15;NA;NA;7;10,2714585492286;0,0134123933217521
558;2006;3;5;4;"1";75;"KS";315;3,2;6,35;NA;NA;10;11,7364022120163;0,0167924042180678
558;2011;4;5;4;"1";75;"KS";315;3,2;6,4;NA;NA;10;12,1805651728066;0,0178170926652682
558;2016;5;5;4;"T";75;"KS";315;3,2;NA;1,8;NA;10;NA;NA
558;1996;1;5;5;"1";76;"KS";313;2,9;10,85;NA;NA;7;13,3084960284442;0,0570710269785915
558;2001;2;5;5;"1";76;"KS";313;2,9;12,9;NA;NA;7;15,1325842051855;0,0919213812603496
558;2006;3;5;5;"1";76;"KS";313;2,9;14,4;NA;NA;10;17,1266195406703;0,129399825736376
558;2011;4;5;5;"1";76;"KS";313;2,9;14,9;NA;NA;10;18,385668735615;0,148522604101844
558;2016;5;5;5;"1";76;"KS";313;2,9;16,6;NA;NA;10;22,1242706658363;0,220571494478186
558;1996;1;5;5;"1";77;"KS";314;5,6;7,65;NA;NA;7;11,2261062055296;0,0234069601939727
558;2001;2;5;5;"1";77;"KS";314;5,6;8,55;NA;NA;7;12,5293439218478;0,0331282915228204
558;2006;3;5;5;"1";77;"KS";314;5,6;8,7;NA;NA;10;13,970755252762;0,0385571549990268
558;2011;4;5;5;"1";77;"KS";314;5,6;8,7;NA;NA;10;14,5991714251944;0,0404063853944127
558;2016;5;5;5;"1";77;"KS";314;5,6;8,65;NA;NA;10;15,0388545474328;0,0412249432162913
558;1996;1;5;5;"1";78;"KS";315;5,7;6,8;12;NA;7;10,4885904106686;0,0169723455803714
558;2001;2;5;5;"1";78;"KS";315;5,7;7,35;12,5;NA;7;11,5017858325265;0,0221548149996964
558;2006;3;5;5;"1";78;"KS";315;5,7;7,35;13,5;NA;10;12,7896457589656;0,0249470264761736
558;2011;4;5;5;"1";78;"KS";315;5,7;7,35;14;NA;10;13,2823756830806;0,026015315131386
558;2016;5;5;5;"1";78;"KS";315;5,7;7,35;14,7;NA;10;13,2427811690521;0,0259294701926578
558;1996;1;5;4;"1";79;"KS";315;6,8;6,8;NA;NA;7;10,4885904106686;0,0169723455803714
558;2001;2;5;4;"1";79;"KS";315;6,8;6,95;NA;NA;7;11,1166492902352;0,018994343167294
558;2006;3;5;4;"1";79;"KS";315;6,8;6,9;NA;NA;10;12,337015258236;0,0210755536031959
558;2011;4;5;4;"1";79;"KS";315;6,8;7,05;NA;NA;10;12,95186337186;0,0232552799173048
558;2016;5;5;4;"S";79;"KS";315;6,8;NA;NA;NA;10;NA;NA
558;1996;1;5;4;"1";80;"KS";315;7;5,1;NA;NA;7;8,67131229490919;0,0072041671604376
558;2001;2;5;4;"1";80;"KS";315;7;5,35;NA;NA;7;9,31236847126461;0,00880497722630627
558;2006;3;5;4;"1";80;"KS";315;7;5,55;NA;NA;10;10,7563860565442;0,0114369928985897
558;2011;4;5;4;"1";80;"KS";315;7;5,7;NA;NA;10;11,2554084900715;0,012783246269607
558;2016;5;5;4;"M";80;"KS";315;7;NA;NA;NA;10;NA;NA
558;1996;1;5;5;"1";81;"KS";317;6,5;7,45;NA;NA;7;11,0612339568052;0,0217990169963471
558;2001;2;5;5;"1";81;"KS";317;6,5;9,15;NA;NA;7;12,9809084141012;0,0394597843328554
558;2006;3;5;5;"1";81;"KS";317;6,5;9,5;NA;NA;10;14,5665891063444;0,0480428307588676
558;2011;4;5;5;"1";81;"KS";317;6,5;9,75;NA;NA;10;15,4620178812438;0,0538449499424377
558;2016;5;5;5;"1";81;"KS";317;6,5;10,15;NA;NA;10;16,8261232862255;0,0636474734246922
558;1996;1;5;5;"1";82;"KU";327;2,3;8,5;9;NA;7;8,34852651561194;0,0268603293260778
558;2001;2;5;5;"1";82;"KU";327;2,3;9,35;9,4;NA;7;9,29944456047017;0,0353652383518883
558;2006;3;5;5;"1";82;"KU";327;2,3;9,5;9,5;NA;10;9,4649568644759;0,0370215428036915
558;2011;4;5;5;"1";82;"KU";327;2,3;10,25;10,1;NA;10;10,2806478720309;0,0460286451562402
558;2016;5;5;5;"1";82;"KU";327;2,3;10,55;10,5;NA;10;11,2334907991268;0,0524036502911988
558;1996;1;5;5;"1";83;"KU";329;3,8;7,1;NA;NA;7;6,74881626893978;0,0159277588384699
558;2001;2;5;5;"1";83;"KU";329;3,8;8,25;NA;NA;7;8,06520974325403;0,0246356550980746
558;2006;3;5;5;"1";83;"KU";329;3,8;9,15;NA;NA;10;9,07762179084798;0,0332304185763353
558;2011;4;5;5;"1";83;"KU";329;3,8;10,5;NA;NA;10;10,5478655168351;0,0493056296629197
558;2016;5;5;5;"1";83;"KU";329;3,8;11,6;NA;NA;10;11,5270168490485;0,0646443562978044
558;1996;1;5;4;"1";84;"KS";330;3,3;5,85;NA;NA;7;9,53654927600119;0,0110085446388194
558;2001;2;5;4;"1";84;"KS";330;3,3;5,85;NA;NA;7;9,92609487363805;0,0115712213724514
558;2006;3;5;4;"1";84;"KS";330;3,3;5,7;NA;NA;10;10,9506176317301;0,0123626321493728
558;2011;4;5;4;"1";84;"KS";330;3,3;5,85;NA;NA;10;11,4625884241877;0,0137905999959416
558;2016;5;5;4;"T";84;"KS";330;3,3;NA;5,6;NA;10;NA;NA
558;1996;1;5;4;"2";85;"KS";334;1,3;4,2;NA;NA;7;NA;NA
558;2001;2;5;4;"2";85;"KS";334;1,3;4,55;NA;NA;7;NA;NA
558;2006;3;5;4;"2";85;"KS";334;1,3;4,25;NA;NA;10;NA;NA
558;2011;4;5;4;"2";85;"KS";334;1,3;4,4;NA;NA;10;NA;NA
558;2016;5;5;4;"M";85;"KS";334;1,3;NA;NA;NA;10;NA;NA
558;1996;1;5;5;"1";86;"KS";338;7,2;5,65;NA;NA;7;9,3163941848122;0,00991661897896819
558;2001;2;5;5;"1";86;"KS";338;7,2;6,25;NA;NA;7;10,382978255028;0,0140565453726806
558;2006;3;5;5;"1";86;"KS";338;7,2;6,15;NA;NA;10;11,5038772558206;0,0153567057550339
558;2011;4;5;5;"1";86;"KS";338;7,2;6,3;NA;NA;10;12,0547055704642;0,0170459520349462
558;2016;5;5;5;"1";86;"KS";338;7,2;6,3;NA;NA;10;11,5989946063761;0,0162956693556568
558;1996;1;5;5;"1";87;"KS";339;2,9;6,6;NA;NA;7;10,3001995889665;0,0156095770979725
558;2001;2;5;5;"1";87;"KS";339;2,9;6,8;NA;NA;7;10,9660625574085;0,0178728663812365
558;2006;3;5;5;"1";87;"KS";339;2,9;6,6;NA;NA;10;12,0162349534705;0,0186782738129495
558;2011;4;5;5;"1";87;"KS";339;2,9;6,85;NA;NA;10;12,7228601869364;0,0215031805361402
558;2016;5;5;5;"1";87;"KS";339;2,9;6,9;NA;NA;10;12,5605881527147;0,0215083602159828
558;1996;1;5;5;"1";88;"KS";340;4,3;8,1;11,5;NA;7;11,5792799943238;0,0272369751025744
558;2001;2;5;5;"1";88;"KS";340;4,3;9,5;13,7;NA;7;13,2276994152849;0,0434145405316969
558;2006;3;5;5;"1";88;"KS";340;4,3;10,5;15;NA;10;15,2237492799199;0,0613935857155139
558;2011;4;5;5;"1";88;"KS";340;4,3;10,9;16;NA;10;16,2785083390103;0,0708328292579426
558;2016;5;5;5;"1";88;"KS";340;4,3;11,65;16,2;NA;10;18,3587879417356;0,0913023860627598
558;1996;1;5;4;"2";89;"KS";344;4,8;3,7;NA;NA;7;NA;NA
558;2001;2;5;4;"2";89;"KS";344;4,8;3,8;NA;NA;7;NA;NA
558;2006;3;5;4;"2";89;"KS";344;4,8;3,7;NA;NA;10;NA;NA
558;2011;4;5;4;"2";89;"KS";344;4,8;3,7;NA;NA;10;NA;NA
558;2016;5;5;4;"M";89;"KS";344;4,8;NA;NA;NA;10;NA;NA
558;1996;1;5;4;"1";90;"KS";351;6,6;5,65;NA;NA;7;9,3163941848122;0,00991661897896819
558;2001;2;5;4;"1";90;"KS";351;6,6;5,7;NA;NA;7;9,74711964234651;0,0107017941217399
558;2006;3;5;4;"1";90;"KS";351;6,6;5,7;NA;NA;10;10,9506176317301;0,0123626321493728
558;2011;4;5;4;"1";90;"KS";351;6,6;6,05;NA;NA;10;11,7310754828599;0,0151941234481417
558;2016;5;5;4;"S";90;"KS";351;6,6;NA;NA;NA;10;NA;NA
558;1996;1;5;2;"2";91;"KS";355;1,7;3,7;NA;NA;7;NA;NA
558;2001;2;5;2;"2";91;"KS";355;1,7;3,9;NA;NA;7;NA;NA
558;2006;3;5;2;"S";91;"KS";355;1,7;NA;NA;NA;10;NA;NA
558;2011;4;5;2;"S";91;"KS";355;1,7;NA;NA;NA;10;NA;NA
558;2016;5;5;2;"M";91;"KS";355;1,7;NA;NA;NA;10;NA;NA
558;2006;3;5;4;"2";92;"KU";320;1,1;5,4;NA;NA;10;NA;NA
558;2011;4;5;4;"2";92;"KU";320;1,1;5,75;NA;NA;10;NA;NA
558;2016;5;5;4;"M";92;"KU";320;1,1;NA;NA;NA;10;NA;NA
558;2006;3;5;4;"2";93;"KU";359;6;5,45;NA;NA;10;NA;NA
558;2011;4;5;4;"2";93;"KU";359;6;6,85;NA;NA;10;NA;NA
558;2016;5;5;4;"M";93;"KU";359;6;NA;NA;NA;10;NA;NA
558;2006;3;5;5;"2";94;"KU";13;7,1;7,1;NA;NA;10;NA;NA
558;2011;4;5;5;"2";94;"KU";13;7,1;7,7;NA;NA;10;NA;NA
558;2016;5;5;5;"2";94;"KU";13;7,1;7,7;NA;NA;10;NA;NA
558;2006;3;5;5;"1";95;"LM";41;8,1;14,5;14,4;NA;10;16,9108127426492;0,134670193556251
558;2011;4;5;5;"1";95;"LM";41;8,1;16;14,6;NA;10;17,7820067254668;0,171264059646871
558;2016;5;5;5;"1";95;"LM";41;8,1;16,9;20,1;NA;10;20,8298392737872;0,220761043486966
558;2006;3;5;5;"1";96;"LM";43;8,5;21,05;NA;NA;10;17,1553171039785;0,285766981806817
558;2011;4;5;5;"1";96;"LM";43;8,5;23,25;NA;NA;10;18,033680921173;0,364821053561489
558;2016;5;5;5;"1";96;"LM";43;8,5;24,75;NA;NA;10;21,264967131162;0,482796890075127
558;2006;3;5;5;"1";97;"KS";46;8,6;12,3;NA;NA;10;16,2114862057727;0,0896225183346023
558;2011;4;5;5;"1";97;"KS";46;8,6;13,35;NA;NA;10;17,6784810493938;0,114979344174113
558;2016;5;5;5;"1";97;"KS";46;8,6;14,75;NA;NA;10;20,9062963633485;0,16536806837851
558;2006;3;5;5;"1";98;"KS";75;8,8;9,2;NA;NA;10;14,3511019759414;0,0443614387885002
558;2011;4;5;5;"1";98;"KS";75;8,8;9,55;NA;NA;10;15,3070494616266;0,05113304672756
558;2016;5;5;5;"1";98;"KS";75;8,8;9,65;NA;NA;10;16,2611660571772;0,0555970496271615
558;2006;3;5;5;"1";99;"LM";77;9,1;15,2;NA;NA;10;16,9466812191342;0,148127307782627
558;2011;4;5;5;"1";99;"LM";77;9,1;17,65;NA;NA;10;17,8569245173029;0,2089378052401
558;2016;5;5;5;"1";99;"LM";77;9,1;18,45;NA;NA;10;20,9438526683371;0,264443972347329
558;2006;3;5;5;"1";100;"LM";80;8,9;19,45;16,5;NA;10;17,1104127558219;0,243653852591619
558;2011;4;5;5;"1";100;"LM";80;8,9;22,5;18;NA;10;18,014993050822;0,341433277783758
558;2016;5;5;5;"1";100;"LM";80;8,9;25,6;22,2;NA;10;21,2965639187618;0,517271801465418
558;2006;3;5;5;"1";101;"KS";97;9,9;14,5;NA;NA;10;17,165140214889;0,131478163430004
558;2011;4;5;5;"1";101;"KS";97;9,9;15,05;NA;NA;10;18,4482591895181;0,152000128778279
558;2016;5;5;5;"1";101;"KS";97;9,9;16,05;NA;NA;10;21,7817086910791;0,203295128767065
558;2006;3;5;5;"1";102;"KS";100;9,9;9,1;NA;NA;10;14,2772106909539;0,0431674642077503
558;2011;4;5;5;"1";102;"KS";100;9,9;9,95;NA;NA;10;15,6129138430808;0,0566286136498357
558;2016;5;5;5;"1";102;"KS";100;9,9;9,95;NA;NA;10;16,603631617751;0,0603577090874868
558;2006;3;5;5;"1";103;"KS";120;9,6;7,75;NA;NA;10;13,165558516355;0,0286669110033246
558;2011;4;5;5;"1";103;"KS";120;9,6;7,95;NA;NA;10;13,8999902844434;0,0320120866638442
558;2016;5;5;5;"1";103;"KS";120;9,6;8,05;NA;NA;10;14,2408531493106;0,0336949142689491
558;2006;3;5;5;"1";104;"LM";128;8,8;13,25;NA;NA;10;16,837677149354;0,112241096659483
558;2011;4;5;5;"1";104;"LM";128;8,8;13,8;NA;NA;10;17,6552875614321;0,126877758583875
558;2016;5;5;5;"1";104;"LM";128;8,8;14,45;NA;NA;10;20,6024113881031;0,159798204135817
558;2006;3;5;5;"1";105;"KS";125;9,8;6,7;10,5;NA;10;12,1249352723075;0,0194610742916959
558;2011;4;5;5;"1";105;"KS";125;9,8;6,75;11;NA;10;12,6056517007845;0,0206534429956396
558;2016;5;5;5;"1";105;"KS";125;9,8;6,6;11,6;NA;10;12,0873572019364;0,0188054580276479
558;2006;3;5;5;"1";106;"KS";154;7,8;11,95;NA;NA;10;16,0362573646052;0,0837100720385341
558;2011;4;5;5;"1";106;"KS";154;7,8;13,15;NA;NA;10;17,578377045814;0,110968517172065
558;2016;5;5;5;"1";106;"KS";154;7,8;14,8;NA;NA;10;20,9418021188208;0,166751393807164
558;2006;3;5;5;"1";107;"KS";159;9,7;8,05;NA;NA;10;13,4324859318673;0,0316294090737189
558;2011;4;5;5;"1";107;"KS";159;9,7;8,65;NA;NA;10;14,5548643801803;0,0398156058736921
558;2016;5;5;5;"1";107;"KS";159;9,7;9,2;NA;NA;10;15,726998596115;0,0488457715088967
558;2006;3;5;5;"1";108;"KU";181;9,8;14,7;NA;"10K";10;14,6440609957464;0,126527181394695
558;2011;4;5;5;"1";108;"KU";181;9,8;16,2;NA;"10N";10;15,9251458503174;0,164919992479834
