"prt";"aasta";"kord";"mxkord";"kordev";"rinnv";"puu";"pl";"asim";"kaug";"d";"h";"rikked";"raadius";"hp";"v"
208;2019;5;5;4;"S";196;"KU";163,5;13,4;NA;NA;NA;15;NA;NA
208;2014;4;5;5;"2";197;"KU";161,5;14,3;9,35;11,9;NA;15;NA;NA
208;2019;5;5;5;"2";197;"KU";161,5;14,3;9,7;NA;NA;15;NA;NA
208;2014;4;5;5;"1";198;"KS";162;14,8;12;NA;NA;15;15,6868542351758;0,0825448320579767
208;2019;5;5;5;"1";198;"KS";162;14,8;13,35;NA;NA;15;18,0948985854341;0,117688025699304
208;2014;4;5;5;"2";199;"KS";185;10;6,45;11;NA;15;NA;NA
208;2019;5;5;5;"2";199;"KS";185;10;6,4;11;NA;15;NA;NA
208;2014;4;5;5;"2";200;"KU";222;8,9;11,15;NA;NA;15;NA;NA
208;2019;5;5;5;"2";200;"KU";222;8,9;11,5;NA;NA;15;NA;NA
208;2014;4;5;5;"1";201;"KS";226;10;9,95;NA;NA;15;14,5800653859838;0,0527409368889864
208;2019;5;5;5;"1";201;"KS";226;10;10,75;NA;NA;15;16,4479611515764;0,0696512966742606
208;2014;4;5;5;"2";202;"KU";226,5;14,6;6,55;NA;NA;15;NA;NA
208;2019;5;5;5;"2";202;"KU";226,5;14,6;7;NA;NA;15;NA;NA
208;2014;4;5;5;"2";203;"KS";227;15;7,45;NA;NA;15;NA;NA
208;2019;5;5;5;"2";203;"KS";227;15;7,25;NA;NA;15;NA;NA
208;2014;4;5;4;"2";204;"KS";234,5;12,5;4,3;NA;NA;15;NA;NA
208;2019;5;5;4;"M";204;"KS";234,5;12,5;NA;NA;NA;15;NA;NA
208;2014;4;5;4;"2";205;"LM";241;13,5;4,6;NA;NA;15;NA;NA
208;2019;5;5;4;"M";205;"LM";241;13,5;NA;NA;NA;15;NA;NA
208;2014;4;5;5;"2";206;"KU";242;14;9,7;NA;NA;15;NA;NA
208;2019;5;5;5;"2";206;"KU";242;14;11;NA;NA;15;NA;NA
208;2014;4;5;5;"2";207;"KS";251;14;7,4;NA;NA;15;NA;NA
208;2019;5;5;5;"2";207;"KS";251;14;7,2;NA;NA;15;NA;NA
208;2014;4;5;4;"2";208;"KS";250;11,4;5,5;11;NA;15;NA;NA
208;2019;5;5;4;"S";208;"KS";250;11,4;NA;NA;NA;15;NA;NA
208;2014;4;5;5;"2";209;"KU";273;7,2;7,55;7,3;NA;15;NA;NA
208;2019;5;5;5;"2";209;"KU";273;7,2;7,5;8,1;NA;15;NA;NA
208;2014;4;5;5;"2";210;"KU";304;6;5,45;NA;NA;15;NA;NA
208;2019;5;5;5;"2";210;"KU";304;6;6,05;NA;NA;15;NA;NA
208;2014;4;5;5;"2";211;"KU";296,5;14,2;6,2;NA;NA;15;NA;NA
208;2019;5;5;5;"2";211;"KU";296,5;14,2;6;NA;NA;15;NA;NA
208;2014;4;5;4;"2";212;"KS";288,5;13,7;6,55;NA;NA;15;NA;NA
208;2019;5;5;4;"S";212;"KS";288,5;13,7;NA;NA;NA;15;NA;NA
208;2014;4;5;4;"2";213;"KS";285;14,3;4,75;NA;NA;15;NA;NA
208;2019;5;5;4;"S";213;"KS";285;14,3;NA;NA;NA;15;NA;NA
208;2014;4;5;5;"2";214;"KU";286;14,5;4,95;NA;NA;15;NA;NA
208;2019;5;5;5;"2";214;"KU";286;14,5;4,7;NA;NA;15;NA;NA
208;2014;4;5;5;"2";215;"KU";288;14,9;8,2;NA;NA;15;NA;NA
208;2019;5;5;5;"2";215;"KU";288;14,9;8;NA;NA;15;NA;NA
208;2014;4;5;5;"2";216;"KU";305;13,7;7,7;9;NA;15;NA;NA
208;2019;5;5;5;"2";216;"KU";305;13,7;8,6;9,5;NA;15;NA;NA
208;2014;4;5;4;"2";217;"KS";313;13,7;5,4;NA;NA;15;NA;NA
208;2019;5;5;4;"S";217;"KS";313;13,7;NA;NA;NA;15;NA;NA
208;2014;4;5;4;"2";218;"KS";311,5;13,4;5,55;NA;NA;15;NA;NA
208;2019;5;5;4;"S";218;"KS";311,5;13,4;NA;NA;NA;15;NA;NA
208;2014;4;5;5;"2";219;"KS";312;10,3;5,75;NA;NA;15;NA;NA
208;2019;5;5;5;"2";219;"KS";312;10,3;5,75;NA;NA;15;NA;NA
208;2014;4;5;5;"2";220;"KS";334,5;8;4,9;NA;NA;15;NA;NA
208;2019;5;5;5;"2";220;"KS";334,5;8;4,9;NA;NA;15;NA;NA
208;2014;4;5;5;"2";221;"KU";337;11;8,5;NA;NA;15;NA;NA
208;2019;5;5;5;"2";221;"KU";337;11;8,2;NA;NA;15;NA;NA
208;2014;4;5;5;"2";222;"KS";339;11;5,9;8,6;NA;15;NA;NA
208;2019;5;5;5;"2";222;"KS";339;11;5,75;10,5;NA;15;NA;NA
208;2014;4;5;5;"2";223;"KU";348;14,4;10,2;NA;NA;15;NA;NA
208;2019;5;5;5;"2";223;"KU";348;14,4;10,2;NA;NA;15;NA;NA
208;2019;5;5;NA;"S";224;"KU";19;11,4;NA;NA;NA;15;NA;NA
208;2019;5;5;5;"2";225;"KU";47;7,2;5,55;NA;NA;15;NA;NA
208;2019;5;5;5;"1";226;"KU";123;9,6;9,8;12,3;NA;15;11,2790161259151;0,0454084793074968
208;2019;5;5;5;"2";227;"KU";195;4,3;6,7;NA;NA;15;NA;NA
208;2019;5;5;5;"2";228;"RE";193;13,7;10,35;NA;NA;15;NA;NA
208;2019;5;5;5;"2";229;"KU";257;10,3;4,8;NA;NA;15;NA;NA
319;1995;1;6;1;"1";1;"KS";0;6,7;6,5;NA;NA;9;12,0640627311174;0,0181873304976269
319;2000;2;6;1;"K";1;"KS";0;6,7;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";1;"KS";0;6,7;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";1;"KS";0;6,7;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";1;"KS";0;6,7;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";1;"KS";0;6,7;NA;NA;NA;15;NA;NA
319;1995;1;6;4;"1";2;"KS";1;6,9;6,25;NA;NA;9;11,8222656358879;0,0163929691176198
319;2000;2;6;4;"1";2;"KS";1;6,9;6,25;NA;NA;15;13,4879456498463;0,0190969005130009
319;2005;3;6;4;"1";2;"KS";1;6,9;6,25;NA;NA;15;14,2846218092233;0,020390160719787
319;2010;4;6;4;"1";2;"KS";1;6,9;6,2;NA;NA;15;13,9003259953114;0,0194506109871017
319;2015;5;6;4;"S";2;"KS";1;6,9;NA;NA;NA;15;NA;NA
319;2020;6;6;4;"S";2;"KS";1;6,9;NA;2,1;NA;15;NA;NA
319;1995;1;6;1;"2";3;"KU";12,3;7,3;6,4;NA;NA;9;NA;NA
319;2000;2;6;1;"K";3;"KU";12,3;7,3;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";3;"KU";12,3;7,3;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";3;"KU";12,3;7,3;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";3;"KU";12,3;7,3;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";3;"KU";12,3;7,3;NA;NA;NA;15;NA;NA
319;1995;1;6;6;"2";4;"KS";4;2,2;8,8;13,7;NA;9;NA;NA
319;2000;2;6;6;"2";4;"KS";4;2,2;9,05;15,1;NA;15;NA;NA
319;2005;3;6;6;"2";4;"KS";4;2,2;9,05;16,7;NA;15;NA;NA
319;2010;4;6;6;"2";4;"KS";4;2,2;9,1;17;NA;15;NA;NA
319;2015;5;6;6;"2";4;"KS";4;2,2;9,1;17,3;NA;15;NA;NA
319;2020;6;6;6;"2";4;"KS";4;2,2;9,15;17,3;NA;15;NA;NA
319;1995;1;6;6;"1";5;"KS";22,3;7,5;9,5;NA;NA;9;14,2602585348251;0,0469839035000247
319;2000;2;6;6;"1";5;"KS";22,3;7,5;10,45;NA;NA;15;16,3267543713856;0,0653585283507292
319;2005;3;6;6;"1";5;"KS";22,3;7,5;10,95;NA;NA;15;17,6698813531411;0,0777295236218735
319;2010;4;6;6;"1";5;"KS";22,3;7,5;11,55;NA;NA;15;18,1500085618633;0,0887306786486384
319;2015;5;6;6;"1";5;"KS";22,3;7,5;12,1;NA;NA;15;19,922906591792;0,106838337436835
319;2020;6;6;6;"1";5;"KS";22,3;7,5;12,4;NA;NA;15;20,1358678178367;0,113302439635279
319;1995;1;6;NA;"S";6;"KS";27;5,7;NA;NA;NA;9;NA;NA
319;2000;2;6;NA;"K";6;"KS";27;5,7;NA;NA;NA;15;NA;NA
319;2005;3;6;NA;"K";6;"KS";27;5,7;NA;NA;NA;15;NA;NA
319;2010;4;6;NA;"K";6;"KS";27;5,7;NA;NA;NA;15;NA;NA
319;2015;5;6;NA;"K";6;"KS";27;5,7;NA;NA;NA;15;NA;NA
319;2020;6;6;NA;"K";6;"KS";27;5,7;NA;NA;NA;15;NA;NA
319;1995;1;6;1;"1";7;"KS";32;8,8;8,65;NA;NA;9;13,7457784378005;0,0374596178617022
319;2000;2;6;1;"K";7;"KS";32;8,8;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";7;"KS";32;8,8;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";7;"KS";32;8,8;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";7;"KS";32;8,8;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";7;"KS";32;8,8;NA;NA;NA;15;NA;NA
319;1995;1;6;1;"2";8;"KU";38,3;8,3;8;NA;NA;9;NA;NA
319;2000;2;6;1;"K";8;"KU";38,3;8,3;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";8;"KU";38,3;8,3;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";8;"KU";38,3;8,3;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";8;"KU";38,3;8,3;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";8;"KU";38,3;8,3;NA;NA;NA;15;NA;NA
319;1995;1;6;1;"1";9;"KS";41,3;8,4;9;NA;NA;9;13,9659836126894;0,0412503738952484
319;2000;2;6;1;"K";9;"KS";41,3;8,4;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";9;"KS";41,3;8,4;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";9;"KS";41,3;8,4;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";9;"KS";41,3;8,4;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";9;"KS";41,3;8,4;NA;NA;NA;15;NA;NA
319;1995;1;6;6;"1";10;"KS";43;7,3;11,45;14;NA;9;15,2211773767784;0,0729264051294383
319;2000;2;6;6;"1";10;"KS";43;7,3;12,35;15,7;NA;15;17,0982030242292;0,0953313519324554
319;2005;3;6;6;"1";10;"KS";43;7,3;13,15;19;NA;15;18,5793488935443;0,11729766166105
319;2010;4;6;6;"1";10;"KS";43;7,3;14;19,6;NA;15;19,237409642129;0,137393882312454
319;2015;5;6;6;"1";10;"KS";43;7,3;14,8;19,8;NA;15;21,4718833264742;0,170938452324948
319;2020;6;6;6;"1";10;"KS";43;7,3;14,8;21,2;NA;15;21,9357345591491;0,174602366885046
319;1995;1;6;1;"1";11;"KS";52,3;7,5;8,6;NA;NA;9;13,7132970792106;0,0369330447673208
319;2000;2;6;1;"K";11;"KS";52,3;7,5;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";11;"KS";52,3;7,5;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";11;"KS";52,3;7,5;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";11;"KS";52,3;7,5;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";11;"KS";52,3;7,5;NA;NA;NA;15;NA;NA
319;1995;1;6;1;"2";12;"KU";55;6,2;7,1;NA;NA;9;NA;NA
319;2000;2;6;1;"K";12;"KU";55;6,2;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";12;"KU";55;6,2;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";12;"KU";55;6,2;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";12;"KU";55;6,2;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";12;"KU";55;6,2;NA;NA;NA;15;NA;NA
319;1995;1;6;1;"2";13;"KU";41;5,1;9,95;NA;NA;9;NA;NA
319;2000;2;6;1;"K";13;"KU";41;5,1;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";13;"KU";41;5,1;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";13;"KU";41;5,1;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";13;"KU";41;5,1;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";13;"KU";41;5,1;NA;NA;NA;15;NA;NA
319;1995;1;6;1;"2";14;"KU";39;3,7;6,8;NA;NA;9;NA;NA
319;2000;2;6;1;"K";14;"KU";39;3,7;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";14;"KU";39;3,7;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";14;"KU";39;3,7;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";14;"KU";39;3,7;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";14;"KU";39;3,7;NA;NA;NA;15;NA;NA
319;1995;1;6;1;"2";15;"KU";46;4,2;7,45;NA;NA;9;NA;NA
319;2000;2;6;1;"K";15;"KU";46;4,2;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";15;"KU";46;4,2;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";15;"KU";46;4,2;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";15;"KU";46;4,2;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";15;"KU";46;4,2;NA;NA;NA;15;NA;NA
319;1995;1;6;6;"1";16;"KU";56,3;4,9;14,8;15;NA;9;14,7323636243973;0,128902918184546
319;2000;2;6;6;"1";16;"KU";56,3;4,9;16,1;17,3;NA;15;15,8425903615459;0,162175035299985
319;2005;3;6;6;"1";16;"KU";56,3;4,9;17,05;17,9;NA;15;16,6109604791753;0,18933766204403
319;2010;4;6;6;"1";16;"KU";56,3;4,9;17,75;18;NA;15;17,1549169973554;0,210918497204037
319;2015;5;6;6;"1";16;"KU";56,3;4,9;18,85;18,2;NA;15;17,9733308194405;0,247554176727533
319;2020;6;6;6;"1";16;"KU";56,3;4,9;19,65;NA;NA;15;24,3850216329794;0,352652587337859
319;1995;1;6;1;"2";17;"KU";67;7,3;10,05;NA;NA;9;NA;NA
319;2000;2;6;1;"K";17;"KU";67;7,3;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";17;"KU";67;7,3;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";17;"KU";67;7,3;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";17;"KU";67;7,3;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";17;"KU";67;7,3;NA;NA;NA;15;NA;NA
319;1995;1;6;6;"1";18;"KS";72;6,6;12,6;15,3;NA;9;15,6790182987688;0,0909021529160854
319;2000;2;6;6;"1";18;"KS";72;6,6;14,95;16,5;NA;15;17,8863179278249;0,145488239533824
319;2005;3;6;6;"1";18;"KS";72;6,6;16,1;NA;NA;15;19,4684471752649;0,183112276062828
319;2010;4;6;6;"1";18;"KS";72;6,6;17,35;18,6;NA;15;20,3100764283741;0,221209781377759
319;2015;5;6;6;"1";18;"KS";72;6,6;18,65;19,8;NA;15;23,0616543429581;0,288808314352545
319;2020;6;6;6;"1";18;"KS";72;6,6;19,3;22,4;NA;15;24,4219538911287;0,326731564892759
319;1995;1;6;4;"1";19;"KU";92;7,7;15;NA;NA;9;14,9077098372889;0,133732477475607
319;2000;2;6;4;"1";19;"KU";92;7,7;16;NA;NA;15;15,7596347554702;0,159456795537884
319;2005;3;6;4;"1";19;"KU";92;7,7;16,2;NA;NA;15;15,9251458503174;0,164919992479834
319;2010;4;6;4;"1";19;"KU";92;7,7;16,45;NA;NA;15;16,1297953959514;0,171899597111287
319;2015;5;6;4;"S";19;"KU";92;7,7;NA;NA;NA;15;NA;NA
319;2020;6;6;4;"S";19;"KU";92;7,7;NA;NA;NA;15;NA;NA
319;1995;1;6;1;"1";20;"KS";100;8,2;8,95;NA;NA;9;13,935272699093;0,0406976119672527
319;2000;2;6;1;"K";20;"KS";100;8,2;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";20;"KS";100;8,2;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";20;"KS";100;8,2;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";20;"KS";100;8,2;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";20;"KS";100;8,2;NA;NA;NA;15;NA;NA
319;1995;1;6;6;"2";21;"KS";104;4,4;9,35;14,8;NA;9;NA;NA
319;2000;2;6;6;"2";21;"KS";104;4,4;9,95;16,9;NA;15;NA;NA
319;2005;3;6;6;"2";21;"KS";104;4,4;10,6;18,7;NA;15;NA;NA
319;2010;4;6;6;"2";21;"KS";104;4,4;11,6;19;NA;15;NA;NA
319;2015;5;6;6;"2";21;"KS";104;4,4;12,5;19,6;NA;15;NA;NA
319;2020;6;6;6;"2";21;"KS";104;4,4;13;22,9;NA;15;NA;NA
319;1995;1;6;1;"1";22;"KS";85;4,3;8,65;NA;NA;9;13,7457784378005;0,0374596178617022
319;2000;2;6;1;"K";22;"KS";85;4,3;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";22;"KS";85;4,3;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";22;"KS";85;4,3;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";22;"KS";85;4,3;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";22;"KS";85;4,3;NA;NA;NA;15;NA;NA
319;1995;1;6;1;"2";23;"KU";84,3;2,7;6;NA;NA;9;NA;NA
319;2000;2;6;1;"K";23;"KU";84,3;2,7;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";23;"KU";84,3;2,7;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";23;"KU";84,3;2,7;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";23;"KU";84,3;2,7;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";23;"KU";84,3;2,7;NA;NA;NA;15;NA;NA
319;1995;1;6;6;"1";24;"KS";66,3;2,3;11,2;NA;NA;9;15,1121718276013;0,0692815253472805
319;2000;2;6;6;"1";24;"KS";66,3;2,3;12;NA;NA;15;16,9709492530376;0,0893862681405948
319;2005;3;6;6;"1";24;"KS";66,3;2,3;13;NA;NA;15;18,5253198193946;0,114341683035958
319;2010;4;6;6;"1";24;"KS";66,3;2,3;13,65;NA;NA;15;19,1010842868318;0,12978882436952
319;2015;5;6;6;"1";24;"KS";66,3;2,3;14,25;NA;NA;15;21,1919839807394;0,156641916028719
319;2020;6;6;6;"1";24;"KS";66,3;2,3;14,8;NA;NA;15;21,9357345591491;0,174602366885046
319;1995;1;6;1;"2";25;"KU";55;2,2;6,65;NA;NA;9;NA;NA
319;2000;2;6;1;"K";25;"KU";55;2,2;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";25;"KU";55;2,2;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";25;"KU";55;2,2;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";25;"KU";55;2,2;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";25;"KU";55;2,2;NA;NA;NA;15;NA;NA
319;1995;1;6;6;"1";26;"KS";44,3;2,1;10,95;15,3;NA;9;14,9994026265296;0,0657304927890988
319;2000;2;6;6;"1";26;"KS";44,3;2,1;12,1;16,5;NA;15;17,0079170736293;0,09106533184771
319;2005;3;6;6;"1";26;"KS";44,3;2,1;13,05;18,9;NA;15;18,5434423608789;0,115322810852448
319;2010;4;6;6;"1";26;"KS";44,3;2,1;14,05;20;NA;15;19,2564401274563;0,138498100597289
319;2015;5;6;6;"1";26;"KS";44,3;2,1;14,3;20;NA;15;21,2180975378881;0,157915377534782
319;2020;6;6;6;"1";26;"KS";44,3;2,1;15,05;21,7;NA;15;22,1007216179106;0,181778267667333
319;1995;1;6;1;"1";27;"KS";28;2,6;6,8;NA;NA;9;12,3394201126707;0,0204630426961969
319;2000;2;6;1;"K";27;"KS";28;2,6;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";27;"KS";28;2,6;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";27;"KS";28;2,6;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";27;"KS";28;2,6;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";27;"KS";28;2,6;NA;NA;NA;15;NA;NA
319;1995;1;6;6;"1";28;"KS";107;7,2;17,45;NA;NA;9;17,0553423333526;0,188595254668187
319;2000;2;6;6;"1";28;"KS";107;7,2;19,35;18,2;NA;15;18,7975792436823;0,254443755335792
319;2005;3;6;6;"1";28;"KS";107;7,2;19,4;21,1;NA;15;20,1836934168861;0,274062086729663
319;2010;4;6;6;"1";28;"KS";107;7,2;20,6;21,7;NA;15;21,064505575246;0,32161404292113
319;2015;5;6;6;"1";28;"KS";107;7,2;21,4;21,9;NA;15;23,9088960487293;0,392097250899857
319;2020;6;6;6;"1";28;"KS";107;7,2;21,85;23,5;NA;15;25,4822305478271;0,434607726632742
319;1995;1;6;1;"1";29;"KS";108;7,4;13,1;NA;NA;9;15,8582696551065;0,0993376447792555
319;2000;2;6;1;"K";29;"KS";108;7,4;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";29;"KS";108;7,4;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";29;"KS";108;7,4;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";29;"KS";108;7,4;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";29;"KS";108;7,4;NA;NA;NA;15;NA;NA
319;1995;1;6;1;"1";30;"KS";124,3;7,5;8,6;NA;NA;9;13,7132970792106;0,0369330447673208
319;2000;2;6;1;"T";30;"KS";124,3;7,5;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"M";30;"KS";124,3;7,5;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"Xsurn";30;"KS";124,3;7,5;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"Xsurn";30;"KS";124,3;7,5;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"Xsurn";30;"KS";124,3;7,5;NA;NA;NA;15;NA;NA
319;1995;1;6;1;"1";31;"KS";128;7,3;12,95;NA;NA;9;15,8056411920922;0,0967675336655845
319;2000;2;6;1;"K";31;"KS";128;7,3;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";31;"KS";128;7,3;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";31;"KS";128;7,3;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";31;"KS";128;7,3;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";31;"KS";128;7,3;NA;NA;NA;15;NA;NA
319;1995;1;6;1;"1";32;"KS";123;6,6;10;NA;NA;9;14,5329507679441;0,0530920384495336
319;2000;2;6;1;"K";32;"KS";123;6,6;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";32;"KS";123;6,6;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";32;"KS";123;6,6;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";32;"KS";123;6,6;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";32;"KS";123;6,6;NA;NA;NA;15;NA;NA
319;1995;1;6;3;"1";33;"KS";124,3;6,1;10,2;15,3;NA;9;14,6364973117982;0,0556402457686017
319;2000;2;6;3;"1";33;"KS";124,3;6,1;10,6;16,9;NA;15;16,3955869446509;0,0675197811086903
319;2005;3;6;3;"1";33;"KS";124,3;6,1;10,95;17,4;NA;15;17,6698813531411;0,0777295236218735
319;2010;4;6;3;"M";33;"KS";124,3;6,1;NA;NA;NA;15;NA;NA
319;2015;5;6;3;"M";33;"KS";124,3;6,1;NA;NA;NA;15;NA;NA
319;2020;6;6;3;"M";33;"KS";124,3;6,1;NA;NA;NA;15;NA;NA
319;1995;1;6;6;"1";34;"KS";131;2,8;12,95;NA;NA;9;15,8056411920922;0,0967675336655845
319;2000;2;6;6;"1";34;"KS";131;2,8;14,5;NA;NA;15;17,7668935355603;0,136051124497615
319;2005;3;6;6;"1";34;"KS";131;2,8;15,35;NA;NA;15;19,2696958286323;0,164993825131052
319;2010;4;6;6;"1";34;"KS";131;2,8;16,8;NA;NA;15;20,1583559122393;0,206078758867389
319;2015;5;6;6;"1";34;"KS";131;2,8;17,25;NA;NA;15;22,548270110168;0,242340632623684
319;2020;6;6;6;"1";34;"KS";131;2,8;18,55;NA;NA;15;24,0691074728098;0,297992003280759
319;1995;1;6;4;"1";35;"KS";135,3;1,9;9,6;15;NA;9;14,3164471981781;0,0481755524574204
319;2000;2;6;4;"1";35;"KS";135,3;1,9;11;16;NA;15;16,5718545766038;0,073454924775502
319;2005;3;6;4;"1";35;"KS";135,3;1,9;11,8;NA;NA;15;18,0534472669905;0,092053986452554
319;2010;4;6;4;"1";35;"KS";135,3;1,9;11,9;17,3;NA;15;18,326499358222;0,0950296331442025
319;2015;5;6;4;"T";35;"KS";135,3;1,9;NA;1,6;NA;15;NA;NA
319;2020;6;6;4;"T";35;"KS";135,3;1,9;NA;1,6;NA;15;NA;NA
319;1995;1;6;NA;"S";36;"KS";141,3;1,7;NA;NA;NA;9;NA;NA
319;2000;2;6;NA;"K";36;"KS";141,3;1,7;NA;NA;NA;15;NA;NA
319;2005;3;6;NA;"K";36;"KS";141,3;1,7;NA;NA;NA;15;NA;NA
319;2010;4;6;NA;"K";36;"KS";141,3;1,7;NA;NA;NA;15;NA;NA
319;2015;5;6;NA;"K";36;"KS";141,3;1,7;NA;NA;NA;15;NA;NA
319;2020;6;6;NA;"K";36;"KS";141,3;1,7;NA;NA;NA;15;NA;NA
319;1995;1;6;6;"2";37;"KS";154;2,5;6,6;NA;NA;9;NA;NA
319;2000;2;6;6;"2";37;"KS";154;2,5;7,1;NA;NA;15;NA;NA
319;2005;3;6;6;"2";37;"KS";154;2,5;7,35;NA;NA;15;NA;NA
319;2010;4;6;6;"2";37;"KS";154;2,5;7,4;NA;NA;15;NA;NA
319;2015;5;6;6;"2";37;"KS";154;2,5;7,55;NA;NA;15;NA;NA
319;2020;6;6;6;"2";37;"KS";154;2,5;7,75;NA;NA;15;NA;NA
319;1995;1;6;6;"2";38;"KS";147,3;5,8;8,45;NA;NA;9;NA;NA
319;2000;2;6;6;"2";38;"KS";147,3;5,8;8,65;NA;NA;15;NA;NA
319;2005;3;6;6;"2";38;"KS";147,3;5,8;9,05;NA;"K‹LMALÂHE";15;NA;NA
319;2010;4;6;6;"2";38;"KS";147,3;5,8;9,4;NA;"6";15;NA;NA
319;2015;5;6;6;"2";38;"KS";147,3;5,8;9,45;NA;"6";15;NA;NA
319;2020;6;6;6;"2";38;"KS";147,3;5,8;9,65;NA;"6";15;NA;NA
319;1995;1;6;1;"2";39;"KU";146;7,1;6,05;NA;NA;9;NA;NA
319;2000;2;6;1;"K";39;"KU";146;7,1;NA;NA;NA;15;NA;NA
319;2005;3;6;1;"K";39;"KU";146;7,1;NA;NA;NA;15;NA;NA
319;2010;4;6;1;"K";39;"KU";146;7,1;NA;NA;NA;15;NA;NA
319;2015;5;6;1;"K";39;"KU";146;7,1;NA;NA;NA;15;NA;NA
319;2020;6;6;1;"K";39;"KU";146;7,1;NA;NA;NA;15;NA;NA
319;1995;1;6;1;"1";40;"KS";141,3;8,9;6,65;NA;NA;9;12,2036881571793;0,0193084726666557
